Code_CIS;Code_Evnt_Spc;Date_Evnt_Spc;Date_Echeance;Type_Evnt_Spc;Evnt_Mar_Spc
61941979;900;21/12/1994;;Statut actif;statut actif
61944313;900;23/09/1991;;Statut actif;statut actif
61947423;998;19/10/2005;;Changement de procédure;changement de procédure
61951635;900;16/12/2020;;Statut actif;statut actif
61956187;996;04/07/2022;;Changement de statut;archivé
61958925;900;10/06/1987;;Statut actif;statut actif
61959781;900;25/11/1991;;Statut actif;statut actif
61961476;900;02/06/1997;;Statut actif;statut actif
61961476;996;13/08/1996;;Changement de statut;archivé
61962852;900;27/07/1988;;Statut actif;statut actif
61966263;996;01/01/2021;;Changement de statut;archivé
61971381;900;10/04/1997;;Statut actif;statut actif
61972227;996;25/06/2022;;Changement de statut;archivé
61974317;900;30/12/1991;;Statut actif;statut actif
61977014;900;29/11/1988;;Statut actif;statut actif
61983743;998;21/04/2010;;Changement de procédure;changement de procédure
61989408;900;11/02/1997;;Statut actif;statut actif
61991793;996;04/04/2019;;Changement de statut;archivé
61993698;900;06/12/1990;;Statut actif;statut actif
61997052;900;02/06/1997;;Statut actif;statut actif
62000861;900;26/09/1988;;Statut actif;statut actif
62001632;900;10/12/1997;;Statut actif;statut actif
62003590;995;23/08/2013;;Changement de statut;actif
62003590;992;21/05/2013;;Changement de statut;suspension
62007966;994;23/10/2008;;Changement de statut;actif
62007966;997;26/10/2007;;Changement de statut;archivé (administratif)
62013232;996;01/01/2021;;Changement de statut;archivé
62013296;900;05/02/1998;;Statut actif;statut actif
62026233;996;28/04/2022;;Changement de statut;archivé
62028152;900;05/12/1996;;Statut actif;statut actif
62040674;900;12/12/1997;;Statut actif;statut actif
62056326;996;09/11/2022;;Changement de statut;archivé
62056600;996;22/02/2021;;Changement de statut;archivé
62057517;900;22/01/1991;;Statut actif;statut actif
62062343;998;28/03/2011;;Changement de procédure;changement de procédure
62067340;900;31/12/1997;;Statut actif;statut actif
62082004;900;21/03/1983;;Statut actif;statut actif
62101141;996;11/07/2019;;Changement de statut;archivé
62102962;998;11/12/2007;;Changement de procédure;changement de procédure
62108292;996;27/02/2019;;Changement de statut;archivé
62124478;900;31/03/1992;;Statut actif;statut actif
62125473;900;25/09/1995;;Statut actif;statut actif
62133146;996;15/03/2022;;Changement de statut;archivé
62133146;900;14/11/1995;;Statut actif;statut actif
62139409;900;29/11/1990;;Statut actif;statut actif
62152762;996;05/12/2022;;Changement de statut;archivé
62153864;900;19/10/2009;;Statut actif;statut actif
62157019;900;28/06/1996;;Statut actif;statut actif
62159632;995;23/06/2017;;Changement de statut;actif
62159632;992;22/09/2016;;Changement de statut;suspension
62159632;992;19/07/2016;;Changement de statut;suspension
62161583;996;15/10/2021;;Changement de statut;archivé
62163716;996;02/05/2022;;Changement de statut;archivé
62176877;996;30/10/2021;;Changement de statut;archivé
62184888;900;12/10/1988;;Statut actif;statut actif
62186241;900;01/02/1991;;Statut actif;statut actif
62187140;900;22/12/1986;;Statut actif;statut actif
62199609;995;27/12/2016;;Changement de statut;actif
62199609;992;22/09/2016;;Changement de statut;suspension
62199609;992;19/07/2016;;Changement de statut;suspension
62199609;995;14/10/2015;;Changement de statut;actif
62199609;992;18/12/2014;;Changement de statut;suspension
62200673;996;08/10/2021;;Changement de statut;archivé
62200673;992;17/02/2021;;Changement de statut;suspension
62202037;996;15/10/2021;;Changement de statut;archivé
62217480;996;13/06/2022;;Changement de statut;archivé
62220672;996;25/01/2022;;Changement de statut;archivé
62223316;900;08/12/1997;;Statut actif;statut actif
62228427;996;07/03/2022;;Changement de statut;archivé
62232169;900;30/12/1997;;Statut actif;statut actif
62233545;900;05/03/1998;;Statut actif;statut actif
62235247;900;15/05/1991;;Statut actif;statut actif
62236089;996;23/11/2021;;Changement de statut;archivé
62237643;998;16/06/2017;;Changement de procédure;changement de procédure
62237643;900;26/09/1990;;Statut actif;statut actif
62240810;996;30/01/2022;;Changement de statut;archivé
62243639;900;21/11/1997;;Statut actif;statut actif
62245483;900;27/07/1988;;Statut actif;statut actif
62266004;900;05/03/1998;;Statut actif;statut actif
62271250;900;01/12/1995;;Statut actif;statut actif
62278056;998;04/12/2003;;Changement de procédure;changement de procédure
62280694;900;05/03/1998;;Statut actif;statut actif
62283270;998;17/12/2008;;Changement de procédure;changement de procédure
62285346;996;02/03/2021;;Changement de statut;archivé
62286010;900;02/11/1982;;Statut actif;statut actif
62289597;996;22/02/2021;;Changement de statut;archivé
62291776;996;31/08/2018;;Changement de statut;archivé
62292020;996;24/04/2019;;Changement de statut;archivé
62298240;996;20/05/2021;;Changement de statut;archivé
62298240;900;26/01/1998;;Statut actif;statut actif
62302190;900;05/01/1996;;Statut actif;statut actif
62303214;998;27/02/2012;;Changement de procédure;changement de procédure
62305457;900;04/12/1997;;Statut actif;statut actif
62305927;900;17/01/1990;;Statut actif;statut actif
62316507;998;25/11/2008;;Changement de procédure;changement de procédure
62318935;998;06/01/2006;;Changement de procédure;changement de procédure
62325673;900;03/02/2020;;Statut actif;statut actif
62330898;900;22/04/1987;;Statut actif;statut actif
62338254;996;01/10/2021;;Changement de statut;archivé
62338553;995;27/12/2016;;Changement de statut;actif
62338553;992;22/09/2016;;Changement de statut;suspension
62338553;992;19/07/2016;;Changement de statut;suspension
62338553;995;21/08/2015;;Changement de statut;actif
62338553;992;18/12/2014;;Changement de statut;suspension
62340013;996;25/01/2021;;Changement de statut;archivé
62341282;996;01/08/2022;;Changement de statut;archivé
62344129;900;01/07/1987;;Statut actif;statut actif
62345035;900;29/07/1985;;Statut actif;statut actif
62345448;996;06/11/2021;;Changement de statut;archivé
62345640;998;19/03/2008;;Changement de procédure;changement de procédure
62349845;992;17/02/2021;;Changement de statut;suspension
62350438;996;31/05/2022;;Changement de statut;archivé
62350438;900;02/05/1997;;Statut actif;statut actif
62358011;996;02/03/2020;;Changement de statut;archivé
62358794;996;12/05/2020;;Changement de statut;archivé
62358794;900;14/12/1995;;Statut actif;statut actif
62363802;900;29/09/1997;;Statut actif;statut actif
62364128;996;17/11/2020;;Changement de statut;archivé
62369506;996;23/11/2021;;Changement de statut;archivé
62373974;996;16/06/2022;;Changement de statut;archivé
62384376;996;01/12/2020;;Changement de statut;archivé
62387714;998;08/12/2011;;Changement de procédure;changement de procédure
62395294;996;27/09/2021;;Changement de statut;archivé
62402568;900;28/06/2019;;Statut actif;statut actif
62410472;900;25/09/1995;;Statut actif;statut actif
62415971;996;24/09/2021;;Changement de statut;archivé
62416105;900;27/07/1988;;Statut actif;statut actif
62417552;996;15/02/2022;;Changement de statut;archivé
62418088;996;15/03/2018;;Changement de statut;archivé
62421127;900;25/03/1993;;Statut actif;statut actif
62443305;996;11/05/2022;;Changement de statut;archivé
62444396;900;20/12/1990;;Statut actif;statut actif
62444574;900;10/12/1997;;Statut actif;statut actif
62448875;900;07/11/1994;;Statut actif;statut actif
62457244;996;29/09/2021;;Changement de statut;archivé
62457493;900;21/03/1997;;Statut actif;statut actif
62459156;900;27/09/1990;;Statut actif;statut actif
62459626;996;01/01/2021;;Changement de statut;archivé
62459793;900;07/06/1996;;Statut actif;statut actif
62474418;996;01/01/2021;;Changement de statut;archivé
62481430;998;25/05/2020;;Changement de procédure;changement de procédure
62481804;900;07/07/1997;;Statut actif;statut actif
62484138;996;21/12/2022;;Changement de statut;archivé
62490835;900;30/10/1995;;Statut actif;statut actif
62494787;998;10/03/2008;;Changement de procédure;changement de procédure
62495939;900;28/09/1989;;Statut actif;statut actif
62498878;996;24/04/2019;;Changement de statut;archivé
62512491;900;13/05/1994;;Statut actif;statut actif
62516059;900;30/06/1997;;Statut actif;statut actif
62518793;998;20/06/2013;;Changement de procédure;changement de procédure
62519557;996;17/03/2022;;Changement de statut;archivé
62519799;900;15/02/1991;;Statut actif;statut actif
62521070;998;27/07/2021;;Changement de procédure;changement de procédure
62526651;996;25/03/2019;;Changement de statut;archivé
62530564;900;29/09/1997;;Statut actif;statut actif
62531470;996;23/11/2018;;Changement de statut;archivé
62533756;900;20/06/1986;;Statut actif;statut actif
62535885;992;10/07/2002;10/07/2003;Changement de statut;suspension
62535885;996;15/02/2022;;Changement de statut;archivé
62535885;995;16/09/2003;;Changement de statut;actif
62535885;900;02/06/1997;;Statut actif;statut actif
62537352;900;05/07/1996;;Statut actif;statut actif
62543825;900;28/05/1996;;Statut actif;statut actif
62545096;996;25/01/2022;;Changement de statut;archivé
62545178;900;19/01/1998;;Statut actif;statut actif
62551633;900;30/08/1991;;Statut actif;statut actif
62554177;900;20/01/1998;;Statut actif;statut actif
62555293;900;28/05/1996;;Statut actif;statut actif
62562672;998;16/03/2017;;Changement de procédure;changement de procédure
62562672;900;21/03/1983;;Statut actif;statut actif
62566877;996;17/01/2022;;Changement de statut;archivé
62570612;996;05/08/2022;;Changement de statut;archivé
62571671;900;17/06/1987;;Statut actif;statut actif
62572606;996;31/12/2021;;Changement de statut;archivé
62574315;900;12/11/2018;;Statut actif;statut actif
62581943;996;06/09/2022;;Changement de statut;archivé
62582187;996;20/07/2020;;Changement de statut;archivé
62582924;900;23/09/1996;;Statut actif;statut actif
62597431;900;09/03/1998;;Statut actif;statut actif
62600742;900;31/10/1996;;Statut actif;statut actif
62601470;900;11/02/2022;;Statut actif;statut actif
62606108;996;09/06/2022;;Changement de statut;archivé
62607530;998;07/10/2016;;Changement de procédure;changement de procédure
62607530;900;22/03/1983;;Statut actif;statut actif
62613273;996;19/05/2020;;Changement de statut;archivé
62613519;996;23/06/2021;;Changement de statut;archivé
62614400;900;29/09/1997;;Statut actif;statut actif
62615751;996;24/02/2022;;Changement de statut;archivé
62620809;996;08/04/2022;;Changement de statut;archivé
62622863;900;25/11/1991;;Statut actif;statut actif
62626477;996;16/02/2022;;Changement de statut;archivé
62633436;900;17/04/1991;;Statut actif;statut actif
62635501;996;05/05/2022;;Changement de statut;archivé
62637445;996;05/10/2020;;Changement de statut;archivé
62637445;998;10/06/2008;;Changement de procédure;changement de procédure
62653061;900;30/12/1997;;Statut actif;statut actif
62664912;998;08/08/2007;;Changement de procédure;changement de procédure
62675015;900;01/04/1996;;Statut actif;statut actif
62678246;900;29/12/1997;;Statut actif;statut actif
62678755;998;17/12/2008;;Changement de procédure;changement de procédure
62684103;900;03/02/1997;;Statut actif;statut actif
62684893;996;01/06/2021;;Changement de statut;archivé
62684893;900;20/02/1998;;Statut actif;statut actif
62688571;996;19/12/2022;;Changement de statut;archivé
62688710;900;05/01/1996;;Statut actif;statut actif
62692609;900;26/12/1997;;Statut actif;statut actif
62695078;900;22/04/1996;;Statut actif;statut actif
62695758;992;05/01/2023;;Changement de statut;suspension
62708127;900;15/04/1996;;Statut actif;statut actif
62717382;996;31/10/2019;;Changement de statut;archivé
62717425;996;02/03/2021;;Changement de statut;archivé
62717806;996;14/05/2019;;Changement de statut;archivé
62719127;996;09/06/2022;;Changement de statut;archivé
62723759;996;23/06/2021;;Changement de statut;archivé
62727889;900;29/09/1997;;Statut actif;statut actif
62729121;900;16/02/1995;;Statut actif;statut actif
62734606;996;30/05/2022;;Changement de statut;archivé
62738782;900;07/04/1995;;Statut actif;statut actif
62739172;900;31/01/1996;;Statut actif;statut actif
62744504;900;28/05/1996;;Statut actif;statut actif
62744949;996;21/12/2021;;Changement de statut;archivé
62746747;996;08/03/2022;;Changement de statut;archivé
62751915;996;22/12/2020;;Changement de statut;archivé
62753154;995;23/08/2013;;Changement de statut;actif
62753154;992;21/05/2013;;Changement de statut;suspension
62760565;900;02/05/1997;;Statut actif;statut actif
62763458;996;31/07/2021;;Changement de statut;archivé
62765886;996;11/01/2022;;Changement de statut;archivé
62767549;996;26/01/2022;;Changement de statut;archivé
62774928;900;28/06/1996;;Statut actif;statut actif
62780450;996;19/05/2020;;Changement de statut;archivé
62782070;900;28/06/2019;;Statut actif;statut actif
62784356;995;23/03/2010;;Changement de statut;actif
62784356;996;16/03/2010;;Changement de statut;archivé
62785942;996;23/03/2021;;Changement de statut;archivé
62788187;996;02/07/2021;;Changement de statut;archivé
62789360;900;04/12/1997;;Statut actif;statut actif
62790462;996;25/01/2021;;Changement de statut;archivé
62794329;900;04/05/1998;;Statut actif;statut actif
62800821;996;11/02/2020;;Changement de statut;archivé
62801318;998;22/08/2011;;Changement de procédure;changement de procédure
62803066;992;17/02/2021;;Changement de statut;suspension
62805487;900;02/05/1997;;Statut actif;statut actif
62808227;996;19/01/2021;;Changement de statut;archivé
62813345;996;07/09/2021;;Changement de statut;archivé
62816804;900;29/11/1988;;Statut actif;statut actif
62817265;996;26/10/2020;;Changement de statut;archivé
62817482;900;31/12/1997;;Statut actif;statut actif
62821961;995;09/06/2008;;Changement de statut;actif
62821961;996;13/02/2008;;Changement de statut;archivé
62834599;996;14/09/2020;;Changement de statut;archivé
62835263;900;18/11/1997;;Statut actif;statut actif
62840118;996;14/12/2021;;Changement de statut;archivé
62840118;992;17/02/2021;;Changement de statut;suspension
62844636;996;16/08/2022;;Changement de statut;archivé
62849220;994;23/10/2008;;Changement de statut;actif
62854267;996;14/05/2019;;Changement de statut;archivé
62859175;996;28/09/2020;;Changement de statut;archivé
62862171;996;03/08/2021;;Changement de statut;archivé
62867040;900;02/11/1982;;Statut actif;statut actif
62869109;900;07/07/1997;;Statut actif;statut actif
62870759;996;03/11/2020;;Changement de statut;archivé
62870759;998;09/01/2012;;Changement de procédure;changement de procédure
62884310;996;28/09/2020;;Changement de statut;archivé
62885889;900;08/01/1996;;Statut actif;statut actif
62887057;996;09/09/2021;;Changement de statut;archivé
62899127;900;20/11/1997;;Statut actif;statut actif
62899611;998;06/01/2006;;Changement de procédure;changement de procédure
62904574;900;22/04/1987;;Statut actif;statut actif
62905911;900;24/08/1987;;Statut actif;statut actif
62910207;998;30/06/2011;;Changement de procédure;changement de procédure
62914611;900;03/07/1989;;Statut actif;statut actif
62915154;900;17/11/1988;;Statut actif;statut actif
62915880;900;10/12/1997;;Statut actif;statut actif
62918969;996;26/01/2022;;Changement de statut;archivé
62934083;996;09/09/2021;;Changement de statut;archivé
62934635;900;31/07/1996;;Statut actif;statut actif
62935801;998;27/06/2014;;Changement de procédure;changement de procédure
62942532;998;30/01/2007;;Changement de procédure;changement de procédure
62944693;900;18/02/1992;;Statut actif;statut actif
62949690;900;29/08/1989;;Statut actif;statut actif
62952003;996;11/01/2021;;Changement de statut;archivé
62961109;900;22/09/2009;;Statut actif;statut actif
62967375;996;14/05/2019;;Changement de statut;archivé
62970706;996;02/12/2021;;Changement de statut;archivé
62972842;900;23/12/1996;;Statut actif;statut actif
62976723;900;05/02/1998;;Statut actif;statut actif
62978514;996;19/01/2023;;Changement de statut;archivé
62979484;900;21/01/2013;;Statut actif;statut actif
62985373;998;17/01/2006;;Changement de procédure;changement de procédure
62989610;900;07/07/1995;;Statut actif;statut actif
62990185;900;10/12/1991;;Statut actif;statut actif
62998997;900;01/12/1993;;Statut actif;statut actif
62999693;900;12/08/1996;;Statut actif;statut actif
63010506;900;30/08/1991;;Statut actif;statut actif
63010787;900;12/08/1996;;Statut actif;statut actif
63013616;996;19/12/2022;;Changement de statut;archivé
63018531;900;20/06/1986;;Statut actif;statut actif
63030409;900;10/12/1997;;Statut actif;statut actif
63036351;996;03/06/2022;;Changement de statut;archivé
63046819;900;30/04/1990;;Statut actif;statut actif
63051200;900;05/12/1997;;Statut actif;statut actif
63058248;900;17/11/1997;;Statut actif;statut actif
63059994;998;06/02/2013;;Changement de procédure;changement de procédure
63063487;900;20/06/1986;;Statut actif;statut actif
63067521;996;23/09/2020;;Changement de statut;archivé
63067592;900;09/11/1995;;Statut actif;statut actif
63069892;998;24/11/2011;;Changement de procédure;changement de procédure
63073136;996;16/12/2019;;Changement de statut;archivé
63078560;996;19/09/2019;;Changement de statut;archivé
63082110;998;27/08/2012;;Changement de procédure;changement de procédure
63083550;996;01/01/2021;;Changement de statut;archivé
63090819;900;10/12/1998;;Statut actif;statut actif
63091230;900;09/02/1996;;Statut actif;statut actif
63092446;900;11/05/1998;;Statut actif;statut actif
63094301;900;30/12/1997;;Statut actif;statut actif
63094408;998;27/06/2014;;Changement de procédure;changement de procédure
63097258;900;12/09/1995;;Statut actif;statut actif
63099647;998;13/03/2018;;Changement de procédure;changement de procédure
63101315;996;05/06/2022;;Changement de statut;archivé
63103939;900;08/03/1993;;Statut actif;statut actif
63104382;996;03/09/2020;;Changement de statut;archivé
63104724;996;15/10/2021;;Changement de statut;archivé
63104838;996;21/01/2019;;Changement de statut;archivé
63105203;900;16/12/1997;;Statut actif;statut actif
63108338;994;23/10/2008;;Changement de statut;actif
63108338;997;26/10/2007;;Changement de statut;archivé (administratif)
63119562;900;10/06/1987;;Statut actif;statut actif
63119726;998;03/03/2009;;Changement de procédure;changement de procédure
63121232;900;04/03/1998;;Statut actif;statut actif
63123849;998;21/06/2006;;Changement de procédure;changement de procédure
63130270;900;25/03/1993;;Statut actif;statut actif
63131269;900;03/07/1989;;Statut actif;statut actif
63139718;998;13/02/2012;;Changement de procédure;changement de procédure
63140752;996;17/03/2022;;Changement de statut;archivé
63141320;996;01/12/2020;;Changement de statut;archivé
63152224;996;01/12/2020;;Changement de statut;archivé
63153582;900;17/12/2015;;Statut actif;statut actif
63160388;996;04/10/2022;;Changement de statut;archivé
63164803;900;13/09/1995;;Statut actif;statut actif
63169145;996;08/10/2021;;Changement de statut;archivé
63169145;992;17/02/2021;;Changement de statut;suspension
63181966;996;31/12/2022;;Changement de statut;archivé
63182694;900;15/10/1997;;Statut actif;statut actif
63191355;998;08/12/2011;;Changement de procédure;changement de procédure
63196256;900;26/09/1988;;Statut actif;statut actif
63206323;998;09/11/2015;;Changement de procédure;changement de procédure
63209974;900;31/12/1997;;Statut actif;statut actif
63229877;996;06/05/2021;;Changement de statut;archivé
63233249;900;29/09/1997;;Statut actif;statut actif
63234340;900;07/01/1997;;Statut actif;statut actif
63241491;900;05/07/2017;;Statut actif;statut actif
63243713;996;26/08/2019;;Changement de statut;archivé
63251820;900;11/09/1989;;Statut actif;statut actif
63252648;994;21/10/2008;;Changement de statut;actif
63252648;997;26/10/2007;;Changement de statut;archivé (administratif)
63263986;900;12/08/1996;;Statut actif;statut actif
63264159;996;30/04/2022;;Changement de statut;archivé
63264287;996;16/12/2019;;Changement de statut;archivé
63269327;996;07/09/2020;;Changement de statut;archivé
63271239;900;19/06/2017;;Statut actif;statut actif
63274872;900;04/06/1996;;Statut actif;statut actif
63276866;996;02/03/2021;;Changement de statut;archivé
63283736;900;11/02/1994;;Statut actif;statut actif
63284005;900;07/04/1995;;Statut actif;statut actif
63324300;996;14/06/2021;;Changement de statut;archivé
63327481;992;10/07/2001;10/10/2001;Changement de statut;suspension
63327481;995;25/02/2002;;Changement de statut;actif
63327481;993;10/10/2001;;Changement de statut;retiré
63335649;996;14/10/2021;;Changement de statut;archivé
63335706;996;12/07/2020;;Changement de statut;archivé
63338257;996;15/08/2021;;Changement de statut;archivé
63339544;996;15/09/2022;;Changement de statut;archivé
63341207;996;28/06/2021;;Changement de statut;archivé
63344192;900;19/10/1989;;Statut actif;statut actif
63354432;998;13/12/2010;;Changement de procédure;changement de procédure
63355438;900;10/12/1997;;Statut actif;statut actif
63355694;900;16/06/1997;;Statut actif;statut actif
63357706;996;26/03/2021;;Changement de statut;archivé
63358726;900;30/09/1992;;Statut actif;statut actif
63363997;995;27/10/1992;;Changement de statut;actif
63363997;900;27/10/1992;;Statut actif;statut actif
63363997;992;23/06/1992;;Changement de statut;suspension
63363997;995;18/11/1986;;Changement de statut;actif
63368115;995;27/12/2016;;Changement de statut;actif
63368115;992;22/09/2016;;Changement de statut;suspension
63368115;992;19/07/2016;;Changement de statut;suspension
63368115;995;21/08/2015;;Changement de statut;actif
63368115;992;18/12/2014;;Changement de statut;suspension
63368332;900;26/04/1996;;Statut actif;statut actif
63369053;900;11/06/1992;;Statut actif;statut actif
63371015;900;08/01/1991;;Statut actif;statut actif
63373386;996;05/01/2023;;Changement de statut;archivé
63377452;996;15/01/2020;;Changement de statut;archivé
63377491;900;10/12/1997;;Statut actif;statut actif
63378561;900;29/02/1996;;Statut actif;statut actif
63381461;995;15/01/2018;;Changement de statut;actif
63381461;992;04/08/2017;;Changement de statut;suspension
63381461;992;03/05/2017;;Changement de statut;suspension
63390065;900;02/05/1997;;Statut actif;statut actif
63394747;900;18/08/1988;;Statut actif;statut actif
63395596;998;21/04/2008;;Changement de procédure;changement de procédure
63395596;998;07/07/2006;;Changement de procédure;changement de procédure
63396602;998;27/10/2015;;Changement de procédure;changement de procédure
63398083;900;28/01/1998;;Statut actif;statut actif
63398083;996;01/01/1997;;Changement de statut;archivé
63398635;996;31/12/2022;;Changement de statut;archivé
63404013;998;05/09/2012;;Changement de procédure;changement de procédure
63405147;996;06/05/2021;;Changement de statut;archivé
63407479;900;30/09/1992;;Statut actif;statut actif
63409284;900;17/02/1998;;Statut actif;statut actif
63411794;900;02/05/1997;;Statut actif;statut actif
63419307;900;30/04/1990;;Statut actif;statut actif
63420868;998;13/01/2015;;Changement de procédure;changement de procédure
63424838;998;25/05/2018;;Changement de procédure;changement de procédure
63426077;996;23/12/2019;;Changement de statut;archivé
63429066;900;07/07/2020;;Statut actif;statut actif
63429333;996;20/12/2022;;Changement de statut;archivé
63430289;996;01/01/2021;;Changement de statut;archivé
63431665;996;23/02/2021;;Changement de statut;archivé
63437077;998;06/02/2013;;Changement de procédure;changement de procédure
63438318;900;12/05/1997;;Statut actif;statut actif
63443201;900;27/09/2011;;Statut actif;statut actif
63455260;996;24/05/2022;;Changement de statut;archivé
63457471;996;24/09/2021;;Changement de statut;archivé
63458349;998;05/06/2013;;Changement de procédure;changement de procédure
63463588;900;20/06/1986;;Statut actif;statut actif
63467985;900;04/07/1997;;Statut actif;statut actif
63469032;996;24/12/2020;;Changement de statut;archivé
63469484;998;17/09/2008;;Changement de procédure;changement de procédure
63471720;996;12/11/2020;;Changement de statut;archivé
63477424;900;17/01/1996;;Statut actif;statut actif
63478704;900;06/05/1996;;Statut actif;statut actif
63485289;900;30/05/1995;;Statut actif;statut actif
63502945;996;11/01/2021;;Changement de statut;archivé
63514285;900;04/06/1997;;Statut actif;statut actif
63520562;900;04/06/1996;;Statut actif;statut actif
63521034;900;21/02/2002;;Statut actif;statut actif
63523836;900;21/02/1995;;Statut actif;statut actif
63524315;998;30/08/2012;;Changement de procédure;changement de procédure
63531498;900;22/10/1986;;Statut actif;statut actif
63536221;900;31/12/1997;;Statut actif;statut actif
63540910;998;18/06/2007;;Changement de procédure;changement de procédure
63542797;996;01/06/2021;;Changement de statut;archivé
63547997;900;29/09/1997;;Statut actif;statut actif
63548985;900;29/09/2020;;Statut actif;statut actif
63552179;900;31/12/1997;;Statut actif;statut actif
63557849;996;23/03/2021;;Changement de statut;archivé
63560628;996;03/05/2022;;Changement de statut;archivé
63566855;998;14/10/2016;;Changement de procédure;changement de procédure
63569965;996;28/02/2022;;Changement de statut;archivé
63569965;900;02/05/1997;;Statut actif;statut actif
63581266;900;27/12/1996;;Statut actif;statut actif
63584814;900;09/03/1998;;Statut actif;statut actif
63588061;900;07/09/1995;;Statut actif;statut actif
